Volume,Observed Pressure,Calculated Pressure
0.261347E-1,67474.5,67501.5
0.260965E-1,67607.9,67598.9
0.260585E-1,67685.4,67696.2
0.260205E-1,67811.5,67793.6
0.259827E-1,67907.1,67890.9
0.259450E-1,68007.8,67988.3
0.259074E-1,68082.1,68085.6
0.258699E-1,68160.6,68183.0
0.258325E-1,68255.0,68280.3
0.257953E-1,68408.0,68377.6
0.257581E-1,68501.6,68475.0
0.257210E-1,68569.7,68572.3
0.256841E-1,68669.0,68669.6
0.256472E-1,68782.0,68766.9
0.256105E-1,68851.0,68864.2
0.255738E-1,68927.5,68961.5
0.255373E-1,69046.9,69058.8
0.255009E-1,69182.5,69156.1
0.254645E-1,69256.8,69253.4
0.254283E-1,69382.2,69350.7
0.253922E-1,69432.1,69448.0
0.253562E-1,69513.6,69545.3
0.253203E-1,69611.6,69642.6
0.252845E-1,69724.1,69739.8
0.252487E-1,69823.2,69837.1
0.252131E-1,69963.7,69934.4
0.251776E-1,70005.2,70031.6
0.251422E-1,70096.9,70128.9
0.251069E-1,70230.1,70226.1
0.250717E-1,70306.1,70323.4
0.250366E-1,70450.6,70420.6
0.250016E-1,70491.8,70517.9
0.249666E-1,70637.7,70615.1
0.249318E-1,70728.7,70712.4
0.248971E-1,70831.4,70809.6
0.248625E-1,70874.4,70906.8
0.248279E-1,70986.6,71004.0
0.247935E-1,71084.8,71101.3
0.247592E-1,71175.4,71198.5
0.247249E-1,71311.1,71295.7
0.246908E-1,71405.9,71392.9
0.246567E-1,71494.7,71490.1
0.246227E-1,71599.2,71587.3
0.245889E-1,71661.7,71684.5
0.245551E-1,71772.2,71781.7
0.245214E-1,71871.4,71878.9
0.244878E-1,71946.3,71976.1
0.244543E-1,72053.0,72073.2
0.244209E-1,72202.9,72170.4
0.243876E-1,72274.5,72267.6
0.243544E-1,72365.2,72364.8
0.243212E-1,72482.6,72461.9
0.242882E-1,72572.4,72559.1
0.242552E-1,72630.6,72656.2
0.242224E-1,72779.0,72753.4
0.241896E-1,72884.1,72850.6
0.241569E-1,72957.3,72947.7
0.241243E-1,73060.4,73044.8
0.240918E-1,73146.2,73142.0
0.240594E-1,73266.9,73239.1
0.240270E-1,73371.2,73336.2
0.239948E-1,73460.3,73433.4
0.239626E-1,73515.1,73530.5
0.239305E-1,73646.7,73627.6
0.238985E-1,73701.5,73724.7
0.238666E-1,73834.1,73821.8
0.238348E-1,73887.6,73918.9
0.238031E-1,74005.8,74016.0
0.237714E-1,74142.6,74113.1
0.237399E-1,74180.0,74210.2
0.237084E-1,74285.0,74307.3
0.236770E-1,74434.6,74404.4
0.236456E-1,74524.7,74501.5
0.236144E-1,74622.2,74598.6
0.235833E-1,74695.3,74695.7
0.235522E-1,74770.1,74792.7
0.235212E-1,74904.7,74889.8
0.234903E-1,74965.7,74986.9
0.234595E-1,75110.6,75083.9
0.234287E-1,75188.6,75181.0
0.233981E-1,75284.1,75278.0
0.233675E-1,75410.0,75375.1
0.233370E-1,75503.7,75472.1
0.233065E-1,75579.1,75569.2
0.232762E-1,75698.4,75666.2
0.232459E-1,75774.5,75763.2
0.232157E-1,75892.1,75860.3
0.231856E-1,75929.1,75957.3
0.231556E-1,76057.0,76054.3
0.231256E-1,76144.5,76151.3
0.230958E-1,76251.3,76248.3
0.230660E-1,76332.0,76345.3
0.230362E-1,76451.6,76442.3
0.230066E-1,76555.1,76539.3
0.229770E-1,76645.3,76636.3
0.229475E-1,76724.5,76733.3
0.229181E-1,76826.5,76830.3
0.228887E-1,76962.3,76927.3
0.228595E-1,77019.9,77024.3
0.228303E-1,77159.7,77121.3
0.228012E-1,77206.0,77218.2
0.227721E-1,77285.2,77315.2
0.227431E-1,77429.4,77412.2
0.227142E-1,77537.6,77509.1
0.226854E-1,77573.3,77606.1
0.226567E-1,77695.1,77703.0
0.226280E-1,77771.0,77800.0
0.225994E-1,77900.0,77896.9
0.225708E-1,78021.7,77993.9
0.225424E-1,78091.9,78090.8
0.225140E-1,78171.1,78187.8
0.224857E-1,78278.4,78284.7
0.224574E-1,78374.6,78381.6
0.224292E-1,78504.6,78478.5
0.224011E-1,78594.2,78575.5
0.223731E-1,78633.2,78672.4
0.223451E-1,78747.8,78769.3
0.223172E-1,78847.7,78866.2
0.222894E-1,78944.9,78963.1
0.222617E-1,79022.4,79060.0
0.222340E-1,79168.3,79156.9
0.222063E-1,79224.1,79253.8
0.221788E-1,79311.6,79350.7
0.221513E-1,79468.7,79447.5
0.221239E-1,79555.9,79544.4
0.220966E-1,79657.9,79641.3
0.220693E-1,79759.9,79738.2
0.220421E-1,79854.2,79835.0
0.220149E-1,79892.5,79931.9
0.219878E-1,80057.4,80028.8
0.219608E-1,80153.6,80125.6
0.219339E-1,80187.3,80222.5
0.219070E-1,80311.8,80319.3
0.218802E-1,80394.9,80416.2
0.218534E-1,80510.9,80513.0
0.218268E-1,80603.5,80609.8
0.218001E-1,80723.4,80706.7
0.217736E-1,80813.9,80803.5
0.217471E-1,80872.7,80900.3
0.217207E-1,81027.1,80997.2
0.216943E-1,81071.0,81094.0
0.216680E-1,81210.0,81190.8
0.216418E-1,81283.4,81287.6
0.216156E-1,81382.5,81384.4
0.215895E-1,81461.8,81481.2
0.215635E-1,81549.5,81578.0
0.215375E-1,81700.5,81674.8
0.215116E-1,81733.9,81771.6
0.214857E-1,81829.7,81868.4
0.214599E-1,82003.0,81965.1
0.214342E-1,82051.2,82061.9
0.214085E-1,82170.9,82158.7
0.213829E-1,82267.3,82255.5
0.213574E-1,82356.6,82352.2
0.213319E-1,82420.9,82449.0
0.213064E-1,82572.3,82545.7
0.212811E-1,82625.9,82642.5
0.212558E-1,82709.5,82739.3
0.212305E-1,82876.5,82836.0
0.212054E-1,82893.0,82932.7
0.211802E-1,83007.0,83029.5
0.211552E-1,83112.6,83126.2
0.211302E-1,83247.2,83222.9
0.211052E-1,83295.4,83319.7
0.210803E-1,83435.0,83416.4
0.210555E-1,83486.7,83513.1
0.210307E-1,83574.9,83609.8
0.210060E-1,83698.9,83706.5
0.209814E-1,83843.5,83803.2
0.209568E-1,83877.8,83900.0
0.209322E-1,84001.4,83996.6
0.209077E-1,84092.3,84093.3
0.208833E-1,84220.1,84190.0
0.208589E-1,84312.7,84286.7
0.208346E-1,84399.4,84383.4
0.208104E-1,84490.9,84480.1
0.207862E-1,84585.5,84576.8
0.207620E-1,84672.1,84673.4
0.207379E-1,84743.6,84770.1
0.207139E-1,84844.0,84866.8
0.206899E-1,84959.9,84963.4
0.206660E-1,85094.1,85060.1
0.206422E-1,85141.5,85156.7
0.206184E-1,85255.3,85253.4
0.205946E-1,85367.2,85350.0
0.205709E-1,85478.9,85446.7
0.205473E-1,85574.5,85543.3
0.205237E-1,85610.1,85639.9
0.205001E-1,85694.7,85736.6
0.204766E-1,85829.5,85833.2
0.204532E-1,85918.1,85929.8
0.204298E-1,86050.7,86026.4
0.204065E-1,86096.0,86123.0
0.203833E-1,86206.6,86219.6
0.203600E-1,86356.1,86316.3
0.203369E-1,86448.1,86412.9
0.203138E-1,86491.6,86509.5
0.202907E-1,86607.8,86606.0
